t,date,layoff_share,joblosers_share,cpi_infl,log_claims,claims,credit_spr,vix,sentiment,log_oil,oil,layoff_share_lag1,joblosers_share_lag1,log_claims_lag1,credit_spr_lag1,vix_lag1,cpi_infl_lag1,sentiment_lag1,log_oil_lag1,layoff_share_lag2,joblosers_share_lag2,log_claims_lag2,credit_spr_lag2,vix_lag2,cpi_infl_lag2,sentiment_lag2,log_oil_lag2,layoff_share_lag3,joblosers_share_lag3,log_claims_lag3,credit_spr_lag3,vix_lag3,cpi_infl_lag3,sentiment_lag3,log_oil_lag3,layoff_share_lag4,joblosers_share_lag4,log_claims_lag4,credit_spr_lag4,vix_lag4,cpi_infl_lag4,sentiment_lag4,log_oil_lag4
260,2011-08-01,0.08694954128440366,0.5818119266055047,3.755,12.922692182275261,409500.0,3.0600000000000005,35.03,55.8,4.4581771622474315,86.33,0.08694954128440366,0.5917889908256881,12.930233879619289,2.76,19.23,3.57988,63.7,4.577798989191959,0.08595183486238532,0.5877981651376146,12.94383461884907,2.75,19.15,3.50232,71.5,4.567052863874963,0.09094036697247707,0.5997706422018348,12.953944725779365,2.6100000000000003,16.91,3.45897,74.3,4.6141299273595635,0.09293577981651376,0.5937844036697247,12.949437542250736,2.5599999999999996,16.24,3.07723,69.8,4.696198484335655
261,2011-09-01,0.08794724770642201,0.5798165137614678,3.81262,12.94263844645764,417750.0,3.2899999999999996,36.53,59.5,4.4487502667167895,85.52,0.08694954128440366,0.5818119266055047,12.922692182275261,3.0600000000000005,35.03,3.755,55.8,4.4581771622474315,0.08694954128440366,0.5917889908256881,12.930233879619289,2.76,19.23,3.57988,63.7,4.577798989191959,0.08595183486238532,0.5877981651376146,12.94383461884907,2.75,19.15,3.50232,71.5,4.567052863874963,0.09094036697247707,0.5997706422018348,12.953944725779365,2.6100000000000003,16.91,3.45897,74.3,4.6141299273595635
262,2011-10-01,0.09193807339449542,0.5788188073394495,3.52227,12.905201897767666,402400.0,3.22,32.83,60.8,4.458061320949879,86.32,0.08794724770642201,0.5798165137614678,12.94263844645764,3.2899999999999996,36.53,3.81262,59.5,4.4487502667167895,0.08694954128440366,0.5818119266055047,12.922692182275261,3.0600000000000005,35.03,3.755,55.8,4.4581771622474315,0.08694954128440366,0.5917889908256881,12.930233879619289,2.76,19.23,3.57988,63.7,4.577798989191959,0.08595183486238532,0.5877981651376146,12.94383461884907,2.75,19.15,3.50232,71.5,4.567052863874963
263,2011-11-01,0.08994266055045873,0.574827981651376,3.45143,12.871977089696244,389250.0,3.13,31.94,63.7,4.576359104133972,97.16,0.09193807339449542,0.5788188073394495,12.905201897767666,3.22,32.83,3.52227,60.8,4.458061320949879,0.08794724770642201,0.5798165137614678,12.94263844645764,3.2899999999999996,36.53,3.81262,59.5,4.4487502667167895,0.08694954128440366,0.5818119266055047,12.922692182275261,3.0600000000000005,35.03,3.755,55.8,4.4581771622474315,0.08694954128440366,0.5917889908256881,12.930233879619289,2.76,19.23,3.57988,63.7,4.577798989191959
264,2011-12-01,0.09493119266055046,0.574827981651376,3.06207,12.840000466430148,377000.0,3.27,25.05,69.9,4.59066549978521,98.56,0.08994266055045873,0.574827981651376,12.871977089696244,3.13,31.94,3.45143,63.7,4.576359104133972,0.09193807339449542,0.5788188073394495,12.905201897767666,3.22,32.83,3.52227,60.8,4.458061320949879,0.08794724770642201,0.5798165137614678,12.94263844645764,3.2899999999999996,36.53,3.81262,59.5,4.4487502667167895,0.08694954128440366,0.5818119266055047,12.922692182275261,3.0600000000000005,35.03,3.755,55.8,4.4581771622474315
265,2012-01-01,0.10091743119266056,0.5708371559633028,3.00877,12.841987880134987,377750.0,3.2600000000000007,20.23,75.0,4.607866547535834,100.27,0.09493119266055046,0.574827981651376,12.840000466430148,3.27,25.05,3.06207,69.9,4.59066549978521,0.08994266055045873,0.574827981651376,12.871977089696244,3.13,31.94,3.45143,63.7,4.576359104133972,0.09193807339449542,0.5788188073394495,12.905201897767666,3.22,32.83,3.52227,60.8,4.458061320949879,0.08794724770642201,0.5798165137614678,12.94263844645764,3.2899999999999996,36.53,3.81262,59.5,4.4487502667167895
266,2012-02-01,0.09094036697247707,0.5538761467889908,2.89818,12.80284658143253,363250.0,3.17,18.42,75.3,4.626931677769604,102.2,0.10091743119266056,0.5708371559633028,12.841987880134987,3.2600000000000007,20.23,3.00877,75.0,4.607866547535834,0.09493119266055046,0.574827981651376,12.840000466430148,3.27,25.05,3.06207,69.9,4.59066549978521,0.08994266055045873,0.574827981651376,12.871977089696244,3.13,31.94,3.45143,63.7,4.576359104133972,0.09193807339449542,0.5788188073394495,12.905201897767666,3.22,32.83,3.52227,60.8,4.458061320949879
267,2012-03-01,0.09094036697247707,0.5498853211009175,2.58288,12.812026614387742,366600.0,3.0600000000000005,16.17,76.2,4.664947390023952,106.16,0.09094036697247707,0.5538761467889908,12.80284658143253,3.17,18.42,2.89818,75.3,4.626931677769604,0.10091743119266056,0.5708371559633028,12.841987880134987,3.2600000000000007,20.23,3.00877,75.0,4.607866547535834,0.09493119266055046,0.574827981651376,12.840000466430148,3.27,25.05,3.06207,69.9,4.59066549978521,0.08994266055045873,0.574827981651376,12.871977089696244,3.13,31.94,3.45143,63.7,4.576359104133972
268,2012-04-01,0.08894495412844038,0.5419036697247707,2.27316,12.85252122308088,381750.0,3.1400000000000006,17.82,76.4,4.6378309682276395,103.32,0.09094036697247707,0.5498853211009175,12.812026614387742,3.0600000000000005,16.17,2.58288,76.2,4.664947390023952,0.09094036697247707,0.5538761467889908,12.80284658143253,3.17,18.42,2.89818,75.3,4.626931677769604,0.10091743119266056,0.5708371559633028,12.841987880134987,3.2600000000000007,20.23,3.00877,75.0,4.607866547535834,0.09493119266055046,0.574827981651376,12.840000466430148,3.27,25.05,3.06207,69.9,4.59066549978521
269,2012-05-01,0.09193807339449542,0.5528784403669724,1.73794,12.83067328355501,373500.0,3.2700000000000005,21.0,79.3,4.550185877655332,94.65,0.08894495412844038,0.5419036697247707,12.85252122308088,3.1400000000000006,17.82,2.27316,76.4,4.6378309682276395,0.09094036697247707,0.5498853211009175,12.812026614387742,3.0600000000000005,16.17,2.58288,76.2,4.664947390023952,0.09094036697247707,0.5538761467889908,12.80284658143253,3.17,18.42,2.89818,75.3,4.626931677769604,0.10091743119266056,0.5708371559633028,12.841987880134987,3.2600000000000007,20.23,3.00877,75.0,4.607866547535834
270,2012-06-01,0.09892201834862385,0.5618577981651377,1.65387,12.845819049363003,379200.0,3.3999999999999995,21.13,73.2,4.410371107683024,82.3,0.09193807339449542,0.5528784403669724,12.83067328355501,3.2700000000000005,21.0,1.73794,79.3,4.550185877655332,0.08894495412844038,0.5419036697247707,12.85252122308088,3.1400000000000006,17.82,2.27316,76.4,4.6378309682276395,0.09094036697247707,0.5498853211009175,12.812026614387742,3.0600000000000005,16.17,2.58288,76.2,4.664947390023952,0.09094036697247707,0.5538761467889908,12.80284658143253,3.17,18.42,2.89818,75.3,4.626931677769604
271,2012-07-01,0.10790137614678899,0.5618577981651377,1.41751,12.827992316801751,372500.0,3.34,17.57,72.3,4.476199804691132,87.9,0.09892201834862385,0.5618577981651377,12.845819049363003,3.3999999999999995,21.13,1.65387,73.2,4.410371107683024,0.09193807339449542,0.5528784403669724,12.83067328355501,3.2700000000000005,21.0,1.73794,79.3,4.550185877655332,0.08894495412844038,0.5419036697247707,12.85252122308088,3.1400000000000006,17.82,2.27316,76.4,4.6378309682276395,0.09094036697247707,0.5498853211009175,12.812026614387742,3.0600000000000005,16.17,2.58288,76.2,4.664947390023952
272,2012-08-01,0.09493119266055046,0.5518807339449542,1.68593,12.830003715401437,373250.0,3.2300000000000004,15.69,74.3,4.544676805559129,94.13,0.10790137614678899,0.5618577981651377,12.827992316801751,3.34,17.57,1.41751,72.3,4.476199804691132,0.09892201834862385,0.5618577981651377,12.845819049363003,3.3999999999999995,21.13,1.65387,73.2,4.410371107683024,0.09193807339449542,0.5528784403669724,12.83067328355501,3.2700000000000005,21.0,1.73794,79.3,4.550185877655332,0.08894495412844038,0.5419036697247707,12.85252122308088,3.1400000000000006,17.82,2.27316,76.4,4.6378309682276395
273,2012-09-01,0.09892201834862385,0.5429013761467889,1.94972,12.852652190273785,381800.0,3.12,15.28,78.3,4.548705649006965,94.51,0.09493119266055046,0.5518807339449542,12.830003715401437,3.2300000000000004,15.69,1.68593,74.3,4.544676805559129,0.10790137614678899,0.5618577981651377,12.827992316801751,3.34,17.57,1.41751,72.3,4.476199804691132,0.09892201834862385,0.5618577981651377,12.845819049363003,3.3999999999999995,21.13,1.65387,73.2,4.410371107683024,0.09193807339449542,0.5528784403669724,12.83067328355501,3.2700000000000005,21.0,1.73794,79.3,4.550185877655332
274,2012-10-01,0.08994266055045873,0.5379128440366971,2.15568,12.817195990611529,368500.0,2.83,16.28,82.6,4.494126887194767,89.49,0.09892201834862385,0.5429013761467889,12.852652190273785,3.12,15.28,1.94972,78.3,4.548705649006965,0.09493119266055046,0.5518807339449542,12.830003715401437,3.2300000000000004,15.69,1.68593,74.3,4.544676805559129,0.10790137614678899,0.5618577981651377,12.827992316801751,3.34,17.57,1.41751,72.3,4.476199804691132,0.09892201834862385,0.5618577981651377,12.845819049363003,3.3999999999999995,21.13,1.65387,73.2,4.410371107683024
275,2012-11-01,0.09094036697247707,0.536915137614679,1.79602,12.902339953426363,401250.0,2.86,16.7,82.7,4.460491174618648,86.53,0.08994266055045873,0.5379128440366971,12.817195990611529,2.83,16.28,2.15568,82.6,4.494126887194767,0.09892201834862385,0.5429013761467889,12.852652190273785,3.12,15.28,1.94972,78.3,4.548705649006965,0.09493119266055046,0.5518807339449542,12.830003715401437,3.2300000000000004,15.69,1.68593,74.3,4.544676805559129,0.10790137614678899,0.5618577981651377,12.827992316801751,3.34,17.57,1.41751,72.3,4.476199804691132
276,2012-12-01,0.09193807339449542,0.525940366972477,1.7595,12.791077667470416,359000.0,2.91,17.31,72.9,4.475744638547633,87.86,0.09094036697247707,0.536915137614679,12.902339953426363,2.86,16.7,1.79602,82.7,4.460491174618648,0.08994266055045873,0.5379128440366971,12.817195990611529,2.83,16.28,2.15568,82.6,4.494126887194767,0.09892201834862385,0.5429013761467889,12.852652190273785,3.12,15.28,1.94972,78.3,4.548705649006965,0.09493119266055046,0.5518807339449542,12.830003715401437,3.2300000000000004,15.69,1.68593,74.3,4.544676805559129
277,2013-01-01,0.09792431192660549,0.5379128440366971,1.68406,12.774223335915433,353000.0,2.8200000000000003,13.51,73.8,4.5513473792905845,94.76,0.09193807339449542,0.525940366972477,12.791077667470416,2.91,17.31,1.7595,72.9,4.475744638547633,0.09094036697247707,0.536915137614679,12.902339953426363,2.86,16.7,1.79602,82.7,4.460491174618648,0.08994266055045873,0.5379128440366971,12.817195990611529,2.83,16.28,2.15568,82.6,4.494126887194767,0.09892201834862385,0.5429013761467889,12.852652190273785,3.12,15.28,1.94972,78.3,4.548705649006965
278,2013-02-01,0.09193807339449542,0.539908256880734,2.01814,12.774223335915433,353000.0,2.8699999999999997,14.07,77.6,4.557134736949535,95.31,0.09792431192660549,0.5379128440366971,12.774223335915433,2.8200000000000003,13.51,1.68406,73.8,4.5513473792905845,0.09193807339449542,0.525940366972477,12.791077667470416,2.91,17.31,1.7595,72.9,4.475744638547633,0.09094036697247707,0.536915137614679,12.902339953426363,2.86,16.7,1.79602,82.7,4.460491174618648,0.08994266055045873,0.5379128440366971,12.817195990611529,2.83,16.28,2.15568,82.6,4.494126887194767
279,2013-03-01,0.09592889908256881,0.5339220183486239,1.51875,12.770818111285594,351800.0,2.8899999999999997,13.03,78.6,4.531954123656832,92.94,0.09193807339449542,0.539908256880734,12.774223335915433,2.8699999999999997,14.07,2.01814,77.6,4.557134736949535,0.09792431192660549,0.5379128440366971,12.774223335915433,2.8200000000000003,13.51,1.68406,73.8,4.5513473792905845,0.09193807339449542,0.525940366972477,12.791077667470416,2.91,17.31,1.7595,72.9,4.475744638547633,0.09094036697247707,0.536915137614679,12.902339953426363,2.86,16.7,1.79602,82.7,4.460491174618648
280,2013-04-01,0.10391055045871561,0.5409059633027523,1.13881,12.757800260616591,347250.0,2.83,13.97,76.4,4.522005944727322,92.02,0.09592889908256881,0.5339220183486239,12.770818111285594,2.8899999999999997,13.03,1.51875,78.6,4.531954123656832,0.09193807339449542,0.539908256880734,12.774223335915433,2.8699999999999997,14.07,2.01814,77.6,4.557134736949535,0.09792431192660549,0.5379128440366971,12.774223335915433,2.8200000000000003,13.51,1.68406,73.8,4.5513473792905845,0.09193807339449542,0.525940366972477,12.791077667470416,2.91,17.31,1.7595,72.9,4.475744638547633
281,2013-05-01,0.08694954128440366,0.5239449541284403,1.39039,12.759239109785689,347750.0,2.8000000000000007,13.49,84.5,4.548705649006965,94.51,0.10391055045871561,0.5409059633027523,12.757800260616591,2.83,13.97,1.13881,76.4,4.522005944727322,0.09592889908256881,0.5339220183486239,12.770818111285594,2.8899999999999997,13.03,1.51875,78.6,4.531954123656832,0.09193807339449542,0.539908256880734,12.774223335915433,2.8699999999999997,14.07,2.01814,77.6,4.557134736949535,0.09792431192660549,0.5379128440366971,12.774223335915433,2.8200000000000003,13.51,1.68406,73.8,4.5513473792905845
282,2013-06-01,0.09892201834862385,0.519954128440367,1.71579,12.750139603075967,344600.0,2.8900000000000006,17.27,84.1,4.561949483533528,95.77,0.08694954128440366,0.5239449541284403,12.759239109785689,2.8000000000000007,13.49,1.39039,84.5,4.548705649006965,0.10391055045871561,0.5409059633027523,12.757800260616591,2.83,13.97,1.13881,76.4,4.522005944727322,0.09592889908256881,0.5339220183486239,12.770818111285594,2.8899999999999997,13.03,1.51875,78.6,4.531954123656832,0.09193807339449542,0.539908256880734,12.774223335915433,2.8699999999999997,14.07,2.01814,77.6,4.557134736949535
283,2013-07-01,0.10391055045871561,0.516961009174312,1.88547,12.75419405403986,346000.0,2.74,13.97,85.1,4.650812543866793,104.67,0.09892201834862385,0.519954128440367,12.750139603075967,2.8900000000000006,17.27,1.71579,84.1,4.561949483533528,0.08694954128440366,0.5239449541284403,12.759239109785689,2.8000000000000007,13.49,1.39039,84.5,4.548705649006965,0.10391055045871561,0.5409059633027523,12.757800260616591,2.83,13.97,1.13881,76.4,4.522005944727322,0.09592889908256881,0.5339220183486239,12.770818111285594,2.8899999999999997,13.03,1.51875,78.6,4.531954123656832
284,2013-08-01,0.09193807339449542,0.525940366972477,1.53881,12.71709824929883,333400.0,2.6799999999999997,14.21,82.1,4.668802046232865,106.57,0.10391055045871561,0.516961009174312,12.75419405403986,2.74,13.97,1.88547,85.1,4.650812543866793,0.09892201834862385,0.519954128440367,12.750139603075967,2.8900000000000006,17.27,1.71579,84.1,4.561949483533528,0.08694954128440366,0.5239449541284403,12.759239109785689,2.8000000000000007,13.49,1.39039,84.5,4.548705649006965,0.10391055045871561,0.5409059633027523,12.757800260616591,2.83,13.97,1.13881,76.4,4.522005944727322
285,2013-09-01,0.09991972477064222,0.522947247706422,1.09473,12.65714826489039,314000.0,2.6599999999999997,14.69,77.5,4.66617120754549,106.29,0.09193807339449542,0.525940366972477,12.71709824929883,2.6799999999999997,14.21,1.53881,82.1,4.668802046232865,0.10391055045871561,0.516961009174312,12.75419405403986,2.74,13.97,1.88547,85.1,4.650812543866793,0.09892201834862385,0.519954128440367,12.750139603075967,2.8900000000000006,17.27,1.71579,84.1,4.561949483533528,0.08694954128440366,0.5239449541284403,12.759239109785689,2.8000000000000007,13.49,1.39039,84.5,4.548705649006965
286,2013-10-01,0.13982798165137617,0.548887614678899,0.8768,12.789683939021812,358500.0,2.6899999999999995,15.41,73.2,4.610555658264429,100.54,0.09991972477064222,0.522947247706422,12.65714826489039,2.6599999999999997,14.69,1.09473,77.5,4.66617120754549,0.09193807339449542,0.525940366972477,12.71709824929883,2.6799999999999997,14.21,1.53881,82.1,4.668802046232865,0.10391055045871561,0.516961009174312,12.75419405403986,2.74,13.97,1.88547,85.1,4.650812543866793,0.09892201834862385,0.519954128440367,12.750139603075967,2.8900000000000006,17.27,1.71579,84.1,4.561949483533528
287,2013-11-01,0.1019151376146789,0.5309288990825688,1.23287,12.701378457638128,328200.0,2.6599999999999997,12.92,75.1,4.541804310366271,93.86,0.13982798165137617,0.548887614678899,12.789683939021812,2.6899999999999995,15.41,0.8768,73.2,4.610555658264429,0.09991972477064222,0.522947247706422,12.65714826489039,2.6599999999999997,14.69,1.09473,77.5,4.66617120754549,0.09193807339449542,0.525940366972477,12.71709824929883,2.6799999999999997,14.21,1.53881,82.1,4.668802046232865,0.10391055045871561,0.516961009174312,12.75419405403986,2.74,13.97,1.88547,85.1,4.650812543866793
288,2013-12-01,0.09692660550458715,0.5179587155963303,1.51284,12.75419405403986,346000.0,2.48,14.19,82.5,4.58118482323758,97.63,0.1019151376146789,0.5309288990825688,12.701378457638128,2.6599999999999997,12.92,1.23287,75.1,4.541804310366271,0.13982798165137617,0.548887614678899,12.789683939021812,2.6899999999999995,15.41,0.8768,73.2,4.610555658264429,0.09991972477064222,0.522947247706422,12.65714826489039,2.6599999999999997,14.69,1.09473,77.5,4.66617120754549,0.09193807339449542,0.525940366972477,12.71709824929883,2.6799999999999997,14.21,1.53881,82.1,4.668802046232865
289,2014-01-01,0.10091743119266056,0.5289334862385321,1.55776,12.696950631486468,326750.0,2.3300000000000005,14.24,81.2,4.549868870203002,94.62,0.09692660550458715,0.5179587155963303,12.75419405403986,2.48,14.19,1.51284,82.5,4.58118482323758,0.1019151376146789,0.5309288990825688,12.701378457638128,2.6599999999999997,12.92,1.23287,75.1,4.541804310366271,0.13982798165137617,0.548887614678899,12.789683939021812,2.6899999999999995,15.41,0.8768,73.2,4.610555658264429,0.09991972477064222,0.522947247706422,12.65714826489039,2.6599999999999997,14.69,1.09473,77.5,4.66617120754549
290,2014-02-01,0.09892201834862385,0.5209518348623854,1.12047,12.722631801143924,335250.0,2.3899999999999997,15.47,81.6,4.6133367486544845,100.82,0.10091743119266056,0.5289334862385321,12.696950631486468,2.3300000000000005,14.24,1.55776,81.2,4.549868870203002,0.09692660550458715,0.5179587155963303,12.75419405403986,2.48,14.19,1.51284,82.5,4.58118482323758,0.1019151376146789,0.5309288990825688,12.701378457638128,2.6599999999999997,12.92,1.23287,75.1,4.541804310366271,0.13982798165137617,0.548887614678899,12.789683939021812,2.6899999999999995,15.41,0.8768,73.2,4.610555658264429
291,2014-03-01,0.1019151376146789,0.5179587155963303,1.61269,12.679196402112153,321000.0,2.3399999999999994,14.84,80.0,4.613138355637268,100.8,0.09892201834862385,0.5209518348623854,12.722631801143924,2.3899999999999997,15.47,1.12047,81.6,4.6133367486544845,0.10091743119266056,0.5289334862385321,12.696950631486468,2.3300000000000005,14.24,1.55776,81.2,4.549868870203002,0.09692660550458715,0.5179587155963303,12.75419405403986,2.48,14.19,1.51284,82.5,4.58118482323758,0.1019151376146789,0.5309288990825688,12.701378457638128,2.6599999999999997,12.92,1.23287,75.1,4.541804310366271
292,2014-04-01,0.10989678899082568,0.5339220183486239,2.01513,12.68463330870889,322750.0,2.1900000000000004,14.2,84.1,4.625658852415407,102.07,0.1019151376146789,0.5179587155963303,12.679196402112153,2.3399999999999994,14.84,1.61269,80.0,4.613138355637268,0.09892201834862385,0.5209518348623854,12.722631801143924,2.3899999999999997,15.47,1.12047,81.6,4.6133367486544845,0.10091743119266056,0.5289334862385321,12.696950631486468,2.3300000000000005,14.24,1.55776,81.2,4.549868870203002,0.09692660550458715,0.5179587155963303,12.75419405403986,2.48,14.19,1.51284,82.5,4.58118482323758
